route_id,service_id,trip_id,direction_id,trip_headsign,block_id,shape_id,wheelchair_accessible,bikes_allowed
94,31,30731_2_1,1,ТРЦ Кінг Кросс (320),30731,2684,0,0
94,31,30731_3_0,0,Площа Різні (62),30731,2685,0,0
94,31,30731_3_1,1,ТРЦ Кінг Кросс (320),30731,2684,0,0
94,31,30731_4_0,0,Площа Різні (62),30731,2685,0,0
94,31,30731_4_1,1,ТРЦ Кінг Кросс (320),30731,2684,0,0
94,31,30731_5_0,0,Площа Різні (62),30731,2685,0,0
94,31,30731_5_1,1,ТРЦ Кінг Кросс (320),30731,2684,0,0
94,31,30731_6_0,0,Площа Різні (62),30731,2685,0,0
94,31,30731_6_1,1,ТРЦ Кінг Кросс (320),30731,2684,0,0
94,31,30731_7_0,0,Площа Різні (62),30731,2685,0,0
94,31,30731_7_1,1,ТРЦ Кінг Кросс (320),30731,2684,0,0
94,31,30732_0_1,1,ТРЦ Кінг Кросс (320),30732,2684,0,0
94,31,30732_1_0,0,Площа Різні (62),30732,2685,0,0
94,31,30732_1_1,1,ТРЦ Кінг Кросс (320),30732,2684,0,0
94,31,30732_2_0,0,Площа Різні (62),30732,2685,0,0
94,31,30732_2_1,1,ТРЦ Кінг Кросс (320),30732,2684,0,0
94,31,30732_3_0,0,Площа Різні (62),30732,2685,0,0
94,31,30732_3_1,1,ТРЦ Кінг Кросс (320),30732,2684,0,0
94,31,30732_4_0,0,Площа Різні (62),30732,2685,0,0
94,31,30732_4_1,1,ТРЦ Кінг Кросс (320),30732,2684,0,0
94,31,30732_5_0,0,Площа Різні (62),30732,2685,0,0
94,31,30732_5_1,1,ТРЦ Кінг Кросс (320),30732,2684,0,0
94,31,30732_6_0,0,Площа Різні (62),30732,2685,0,0
94,31,30732_6_1,1,ТРЦ Кінг Кросс (320),30732,2684,0,0
94,31,30732_7_0,0,Площа Різні (62),30732,2685,0,0
111,31,30733_0_0,0,Площа Галицька (10),30733,6134,0,0
111,31,30733_0_1,1,Рясне-2 (655),30733,6135,0,0
111,31,30733_1_0,0,Площа Галицька (10),30733,6134,0,0
111,31,30733_1_1,1,Рясне-2 (655),30733,6135,0,0
111,31,30733_2_0,0,Площа Галицька (10),30733,6134,0,0
111,31,30733_2_1,1,Рясне-2 (655),30733,6135,0,0
111,31,30733_3_0,0,Площа Галицька (10),30733,6134,0,0
111,31,30733_3_1,1,Рясне-2 (655),30733,6135,0,0
111,31,30733_4_0,0,Площа Галицька (10),30733,6134,0,0
111,31,30733_4_1,1,Рясне-2 (655),30733,6135,0,0
111,31,30733_5_0,0,Площа Галицька (10),30733,6134,0,0
111,31,30733_5_1,1,Рясне-2 (655),30733,6135,0,0
111,31,30733_6_0,0,Площа Галицька (10),30733,6134,0,0
111,31,30733_6_1,1,Рясне-2 (655),30733,6135,0,0
111,31,30734_0_0,0,Площа Галицька (10),30734,6134,0,0
111,31,30734_0_1,1,Рясне-2 (655),30734,6135,0,0
111,31,30734_1_0,0,Площа Галицька (10),30734,6134,0,0
111,31,30734_1_1,1,Рясне-2 (655),30734,6135,0,0
111,31,30734_2_0,0,Площа Галицька (10),30734,6134,0,0
111,31,30734_2_1,1,Рясне-2 (655),30734,6135,0,0
111,31,30734_3_0,0,Площа Галицька (10),30734,6134,0,0
111,31,30734_3_1,1,Рясне-2 (655),30734,6135,0,0
111,31,30734_4_0,0,Площа Галицька (10),30734,6134,0,0
111,31,30734_4_1,1,Рясне-2 (655),30734,6135,0,0
111,31,30734_5_0,0,Площа Галицька (10),30734,6134,0,0
111,31,30734_5_1,1,Рясне-2 (655),30734,6135,0,0
111,31,30734_6_0,0,Площа Галицька (10),30734,6134,0,0
111,31,30734_6_1,1,Рясне-2 (655),30734,6135,0,0
111,31,30735_0_0,0,Площа Галицька (10),30735,6134,0,0
111,31,30735_0_1,1,Рясне-2 (655),30735,6135,0,0
111,31,30735_1_0,0,Площа Галицька (10),30735,6134,0,0
111,31,30735_1_1,1,Рясне-2 (655),30735,6135,0,0
111,31,30735_2_0,0,Площа Галицька (10),30735,6134,0,0
111,31,30735_2_1,1,Рясне-2 (655),30735,6135,0,0
111,31,30735_3_0,0,Площа Галицька (10),30735,6134,0,0
111,31,30735_3_1,1,Рясне-2 (655),30735,6135,0,0
111,31,30735_4_0,0,Площа Галицька (10),30735,6134,0,0
111,31,30735_4_1,1,Рясне-2 (655),30735,6135,0,0
111,31,30735_5_0,0,Площа Галицька (10),30735,6134,0,0
111,31,30735_5_1,1,Рясне-2 (655),30735,6135,0,0
111,31,30735_6_0,0,Площа Галицька (10),30735,6134,0,0
111,31,30735_6_1,1,Рясне-2 (655),30735,6135,0,0
111,31,30736_0_0,0,Площа Галицька (10),30736,6134,0,0
111,31,30736_0_1,1,Рясне-2 (655),30736,6135,0,0
111,31,30736_1_0,0,Площа Галицька (10),30736,6134,0,0
111,31,30736_1_1,1,Рясне-2 (655),30736,6135,0,0
111,31,30736_2_0,0,Площа Галицька (10),30736,6134,0,0
111,31,30736_2_1,1,Рясне-2 (655),30736,6135,0,0
111,31,30736_3_0,0,Площа Галицька (10),30736,6134,0,0
111,31,30736_3_1,1,Рясне-2 (655),30736,6135,0,0
111,31,30736_4_0,0,Площа Галицька (10),30736,6134,0,0
111,31,30736_4_1,1,Рясне-2 (655),30736,6135,0,0
111,31,30736_5_0,0,Площа Галицька (10),30736,6134,0,0
111,31,30736_5_1,1,Рясне-2 (655),30736,6135,0,0
111,31,30736_6_0,0,Площа Галицька (10),30736,6134,0,0
111,31,30736_6_1,1,Рясне-2 (655),30736,6135,0,0
111,31,30737_0_0,0,Площа Галицька (10),30737,6134,0,0
111,31,30737_0_1,1,Рясне-2 (655),30737,6135,0,0
111,31,30737_1_0,0,Площа Галицька (10),30737,6134,0,0
111,31,30737_1_1,1,Рясне-2 (655),30737,6135,0,0
111,31,30737_2_0,0,Площа Галицька (10),30737,6134,0,0
111,31,30737_2_1,1,Рясне-2 (655),30737,6135,0,0
111,31,30737_3_0,0,Площа Галицька (10),30737,6134,0,0
111,31,30737_3_1,1,Рясне-2 (655),30737,6135,0,0
111,31,30737_4_0,0,Площа Галицька (10),30737,6134,0,0
111,31,30737_4_1,1,Рясне-2 (655),30737,6135,0,0
111,31,30737_5_0,0,Площа Галицька (10),30737,6134,0,0
111,31,30737_5_1,1,Рясне-2 (655),30737,6135,0,0
111,31,30737_6_0,0,Площа Галицька (10),30737,6134,0,0
111,31,30737_6_1,1,Рясне-2 (655),30737,6135,0,0
111,31,30738_0_0,0,Площа Галицька (10),30738,6134,0,0
111,31,30738_0_1,1,Рясне-2 (655),30738,6135,0,0
111,31,30738_1_0,0,Площа Галицька (10),30738,6134,0,0
111,31,30738_1_1,1,Рясне-2 (655),30738,6135,0,0
111,31,30738_2_0,0,Площа Галицька (10),30738,6134,0,0
111,31,30738_2_1,1,Рясне-2 (655),30738,6135,0,0
111,31,30738_3_0,0,Площа Галицька (10),30738,6134,0,0
111,31,30738_3_1,1,Рясне-2 (655),30738,6135,0,0
111,31,30738_4_0,0,Площа Галицька (10),30738,6134,0,0
111,31,30738_4_1,1,Рясне-2 (655),30738,6135,0,0
111,31,30738_5_0,0,Площа Галицька (10),30738,6134,0,0
111,31,30738_5_1,1,Рясне-2 (655),30738,6135,0,0
111,31,30738_6_0,0,Площа Галицька (10),30738,6134,0,0
111,31,30738_6_1,1,Рясне-2 (655),30738,6135,0,0
96,31,30739_0_0,0,"Муроване, Озеро (1151)",30739,6723,0,0
96,31,30739_0_1,1,Автовокзал (433),30739,6813,0,0
96,31,30739_1_0,0,"Муроване, Озеро (1151)",30739,6723,0,0
96,31,30739_1_1,1,Автовокзал (433),30739,6813,0,0
96,31,30739_2_0,0,"Муроване, Озеро (1151)",30739,6723,0,0
96,31,30739_2_1,1,Автовокзал (433),30739,6813,0,0
96,31,30739_3_0,0,"Муроване, Озеро (1151)",30739,6723,0,0
96,31,30739_3_1,1,Автовокзал (433),30739,6813,0,0
96,31,30739_4_0,0,"Муроване, Озеро (1151)",30739,6723,0,0
96,31,30739_4_1,1,Автовокзал (433),30739,6813,0,0
96,31,30739_5_0,0,"Муроване, Озеро (1151)",30739,6723,0,0
96,31,30740_0_0,0,"Муроване, Озеро (1151)",30740,6723,0,0
96,31,30740_0_1,1,Автовокзал (433),30740,6813,0,0
96,31,30740_1_0,0,"Муроване, Озеро (1151)",30740,6723,0,0
96,31,30740_1_1,1,Автовокзал (433),30740,6813,0,0
96,31,30740_2_0,0,"Муроване, Озеро (1151)",30740,6723,0,0
96,31,30740_2_1,1,Автовокзал (433),30740,6813,0,0
96,31,30740_3_0,0,"Муроване, Озеро (1151)",30740,6723,0,0
96,31,30740_3_1,1,Автовокзал (433),30740,6813,0,0
96,31,30740_4_0,0,"Муроване, Озеро (1151)",30740,6723,0,0
96,31,30740_4_1,1,Автовокзал (433),30740,6813,0,0
96,31,30740_5_0,0,"Муроване, Озеро (1151)",30740,6723,0,0
96,31,30741_0_0,0,"Муроване, Озеро (1151)",30741,6723,0,0
96,31,30741_0_1,1,Автовокзал (433),30741,6813,0,0
96,31,30741_1_0,0,"Муроване, Озеро (1151)",30741,6723,0,0
96,31,30741_1_1,1,Автовокзал (433),30741,6813,0,0
96,31,30741_2_0,0,"Муроване, Озеро (1151)",30741,6723,0,0
96,31,30741_2_1,1,Автовокзал (433),30741,6813,0,0
96,31,30741_3_0,0,"Муроване, Озеро (1151)",30741,6723,0,0
96,31,30741_3_1,1,Автовокзал (433),30741,6813,0,0
96,31,30741_4_0,0,"Муроване, Озеро (1151)",30741,6723,0,0
96,31,30741_4_1,1,Автовокзал (433),30741,6813,0,0
96,31,30741_5_0,0,"Муроване, Озеро (1151)",30741,6723,0,0
96,31,30742_0_0,0,"Муроване, Озеро (1151)",30742,6723,0,0
96,31,30742_0_1,1,Автовокзал (433),30742,6813,0,0
96,31,30742_1_0,0,"Муроване, Озеро (1151)",30742,6723,0,0
96,31,30742_1_1,1,Автовокзал (433),30742,6813,0,0
96,31,30742_2_0,0,"Муроване, Озеро (1151)",30742,6723,0,0
96,31,30742_2_1,1,Автовокзал (433),30742,6813,0,0
96,31,30742_3_0,0,"Муроване, Озеро (1151)",30742,6723,0,0
96,31,30742_3_1,1,Автовокзал (433),30742,6813,0,0
96,31,30742_4_0,0,"Муроване, Озеро (1151)",30742,6723,0,0
96,31,30742_4_1,1,Автовокзал (433),30742,6813,0,0
96,31,30743_0_0,0,"Муроване, Озеро (1151)",30743,6723,0,0
96,31,30743_0_1,1,Автовокзал (433),30743,6813,0,0
96,31,30743_1_0,0,"Муроване, Озеро (1151)",30743,6723,0,0
96,31,30743_1_1,1,Автовокзал (433),30743,6813,0,0
96,31,30743_2_0,0,"Муроване, Озеро (1151)",30743,6723,0,0
96,31,30743_2_1,1,Автовокзал (433),30743,6813,0,0
96,31,30743_3_0,0,"Муроване, Озеро (1151)",30743,6723,0,0
96,31,30743_3_1,1,Автовокзал (433),30743,6813,0,0
96,31,30743_4_0,0,"Муроване, Озеро (1151)",30743,6723,0,0
96,31,30743_4_1,1,Автовокзал (433),30743,6813,0,0
96,31,30744_0_1,1,Автовокзал (433),30744,6813,0,0
96,31,30744_1_0,0,"Муроване, Озеро (1151)",30744,6723,0,0
96,31,30744_1_1,1,Автовокзал (433),30744,6813,0,0
96,31,30744_2_0,0,"Муроване, Озеро (1151)",30744,6723,0,0
96,31,30744_2_1,1,Автовокзал (433),30744,6813,0,0
96,31,30744_3_0,0,"Муроване, Озеро (1151)",30744,6723,0,0
96,31,30744_3_1,1,Автовокзал (433),30744,6813,0,0
96,31,30744_4_0,0,"Муроване, Озеро (1151)",30744,6723,0,0
96,31,30744_4_1,1,Автовокзал (433),30744,6813,0,0
96,31,30744_5_0,0,"Муроване, Озеро (1151)",30744,6723,0,0
96,31,30744_5_1,1,Автовокзал (433),30744,6813,0,0
96,31,30745_0_1,1,Автовокзал (433),30745,6813,0,0
96,31,30745_1_0,0,"Муроване, Озеро (1151)",30745,6723,0,0
96,31,30745_1_1,1,Автовокзал (433),30745,6813,0,0
96,31,30745_2_0,0,"Муроване, Озеро (1151)",30745,6723,0,0
96,31,30745_2_1,1,Автовокзал (433),30745,6813,0,0
96,31,30745_3_0,0,"Муроване, Озеро (1151)",30745,6723,0,0
96,31,30745_3_1,1,Автовокзал (433),30745,6813,0,0
96,31,30745_4_0,0,"Муроване, Озеро (1151)",30745,6723,0,0
96,31,30745_4_1,1,Автовокзал (433),30745,6813,0,0
96,31,30745_5_0,0,"Муроване, Озеро (1151)",30745,6723,0,0
96,31,30745_5_1,1,Автовокзал (433),30745,6813,0,0
96,31,30746_0_1,1,Автовокзал (433),30746,6813,0,0
96,31,30746_1_0,0,"Муроване, Озеро (1151)",30746,6723,0,0
96,31,30746_1_1,1,Автовокзал (433),30746,6813,0,0
96,31,30746_2_0,0,"Муроване, Озеро (1151)",30746,6723,0,0
96,31,30746_2_1,1,Автовокзал (433),30746,6813,0,0
96,31,30746_3_0,0,"Муроване, Озеро (1151)",30746,6723,0,0
96,31,30746_3_1,1,Автовокзал (433),30746,6813,0,0
96,31,30746_4_0,0,"Муроване, Озеро (1151)",30746,6723,0,0
96,31,30746_4_1,1,Автовокзал (433),30746,6813,0,0
96,31,30746_5_0,0,"Муроване, Озеро (1151)",30746,6723,0,0
96,31,30746_5_1,1,Автовокзал (433),30746,6813,0,0
96,31,30747_0_1,1,Автовокзал (433),30747,6813,0,0
96,31,30747_1_0,0,"Муроване, Озеро (1151)",30747,6723,0,0
96,31,30747_1_1,1,Автовокзал (433),30747,6813,0,0
96,31,30747_2_0,0,"Муроване, Озеро (1151)",30747,6723,0,0
96,31,30747_2_1,1,Автовокзал (433),30747,6813,0,0
96,31,30747_3_0,0,"Муроване, Озеро (1151)",30747,6723,0,0
96,31,30747_3_1,1,Автовокзал (433),30747,6813,0,0
96,31,30747_4_0,0,"Муроване, Озеро (1151)",30747,6723,0,0
96,31,30747_4_1,1,Автовокзал (433),30747,6813,0,0
96,31,30747_5_0,0,"Муроване, Озеро (1151)",30747,6723,0,0
96,31,30747_5_1,1,Автовокзал (433),30747,6813,0,0
96,31,30748_0_1,1,Автовокзал (433),30748,6813,0,0
96,31,30748_1_0,0,"Муроване, Озеро (1151)",30748,6723,0,0
96,31,30748_1_1,1,Автовокзал (433),30748,6813,0,0
96,31,30748_2_0,0,"Муроване, Озеро (1151)",30748,6723,0,0
96,31,30748_2_1,1,Автовокзал (433),30748,6813,0,0
96,31,30748_3_0,0,"Муроване, Озеро (1151)",30748,6723,0,0
96,31,30748_3_1,1,Автовокзал (433),30748,6813,0,0
96,31,30748_4_0,0,"Муроване, Озеро (1151)",30748,6723,0,0
96,31,30748_4_1,1,Автовокзал (433),30748,6813,0,0
96,31,30748_5_0,0,"Муроване, Озеро (1151)",30748,6723,0,0
96,31,30748_5_1,1,Автовокзал (433),30748,6813,0,0
96,31,30749_0_1,1,Автовокзал (433),30749,6813,0,0
96,31,30749_1_0,0,"Муроване, Озеро (1151)",30749,6723,0,0
96,31,30749_1_1,1,Автовокзал (433),30749,6813,0,0
96,31,30749_2_0,0,"Муроване, Озеро (1151)",30749,6723,0,0
96,31,30749_2_1,1,Автовокзал (433),30749,6813,0,0
96,31,30749_3_0,0,"Муроване, Озеро (1151)",30749,6723,0,0
96,31,30749_3_1,1,Автовокзал (433),30749,6813,0,0
96,31,30749_4_0,0,"Муроване, Озеро (1151)",30749,6723,0,0
96,31,30749_4_1,1,Автовокзал (433),30749,6813,0,0
96,31,30749_5_0,0,"Муроване, Озеро (1151)",30749,6723,0,0
96,31,30749_5_1,1,Автовокзал (433),30749,6813,0,0
96,31,30750_0_1,1,Автовокзал (433),30750,6813,0,0
96,31,30750_1_0,0,"Муроване, Озеро (1151)",30750,6723,0,0
96,31,30750_1_1,1,Автовокзал (433),30750,6813,0,0
96,31,30750_2_0,0,"Муроване, Озеро (1151)",30750,6723,0,0
96,31,30750_2_1,1,Автовокзал (433),30750,6813,0,0
96,31,30750_3_0,0,"Муроване, Озеро (1151)",30750,6723,0,0
96,31,30750_3_1,1,Автовокзал (433),30750,6813,0,0
96,31,30750_4_0,0,"Муроване, Озеро (1151)",30750,6723,0,0
96,31,30750_4_1,1,Автовокзал (433),30750,6813,0,0
96,31,30750_5_0,0,"Муроване, Озеро (1151)",30750,6723,0,0
96,31,30750_5_1,1,Автовокзал (433),30750,6813,0,0
96,31,30751_0_1,1,Автовокзал (433),30751,6813,0,0
96,31,30751_1_0,0,"Муроване, Озеро (1151)",30751,6723,0,0
96,31,30751_1_1,1,Автовокзал (433),30751,6813,0,0
96,31,30751_2_0,0,"Муроване, Озеро (1151)",30751,6723,0,0
96,31,30751_2_1,1,Автовокзал (433),30751,6813,0,0
96,31,30751_3_0,0,"Муроване, Озеро (1151)",30751,6723,0,0
96,31,30751_3_1,1,Автовокзал (433),30751,6813,0,0
96,31,30751_4_0,0,"Муроване, Озеро (1151)",30751,6723,0,0
96,31,30751_4_1,1,Автовокзал (433),30751,6813,0,0
96,31,30751_5_0,0,"Муроване, Озеро (1151)",30751,6723,0,0
96,31,30752_0_1,1,Автовокзал (433),30752,6813,0,0
96,31,30752_1_0,0,"Муроване, Озеро (1151)",30752,6723,0,0
96,31,30752_1_1,1,Автовокзал (433),30752,6813,0,0
96,31,30752_2_0,0,"Муроване, Озеро (1151)",30752,6723,0,0
96,31,30752_2_1,1,Автовокзал (433),30752,6813,0,0
96,31,30752_3_0,0,"Муроване, Озеро (1151)",30752,6723,0,0
96,31,30752_3_1,1,Автовокзал (433),30752,6813,0,0
96,31,30752_4_0,0,"Муроване, Озеро (1151)",30752,6723,0,0
96,31,30752_4_1,1,Автовокзал (433),30752,6813,0,0
96,31,30752_5_0,0,"Муроване, Озеро (1151)",30752,6723,0,0
96,31,30753_0_1,1,Автовокзал (433),30753,6813,0,0
96,31,30753_1_0,0,"Муроване, Озеро (1151)",30753,6723,0,0
96,31,30753_1_1,1,Автовокзал (433),30753,6813,0,0
96,31,30753_2_0,0,"Муроване, Озеро (1151)",30753,6723,0,0
96,31,30753_2_1,1,Автовокзал (433),30753,6813,0,0
96,31,30753_3_0,0,"Муроване, Озеро (1151)",30753,6723,0,0
96,31,30753_3_1,1,Автовокзал (433),30753,6813,0,0
96,31,30753_4_0,0,"Муроване, Озеро (1151)",30753,6723,0,0
96,31,30753_4_1,1,Автовокзал (433),30753,6813,0,0
96,31,30753_5_0,0,"Муроване, Озеро (1151)",30753,6723,0,0
1007,31,30754_0_0,0,Провесінь (209),30754,6908,0,0
1007,31,30754_0_1,1,Суботівська (177),30754,6918,0,0
1007,31,30754_1_0,0,Провесінь (209),30754,6908,0,0
1007,31,30754_1_1,1,Суботівська (177),30754,6918,0,0
1007,31,30754_2_0,0,Провесінь (209),30754,6908,0,0
1007,31,30754_2_1,1,Суботівська (177),30754,6918,0,0
1007,31,30754_3_0,0,Провесінь (209),30754,6908,0,0
1007,31,30754_3_1,1,Суботівська (177),30754,6918,0,0
1007,31,30754_4_0,0,Провесінь (209),30754,6908,0,0
1007,31,30754_4_1,1,Суботівська (177),30754,6918,0,0
1007,31,30755_0_0,0,Провесінь (209),30755,6908,0,0
1007,31,30755_0_1,1,Суботівська (177),30755,6918,0,0
1007,31,30755_1_0,0,Провесінь (209),30755,6908,0,0
1007,31,30755_1_1,1,Суботівська (177),30755,6918,0,0
1007,31,30755_2_0,0,Провесінь (209),30755,6908,0,0
1007,31,30755_2_1,1,Суботівська (177),30755,6918,0,0
1007,31,30755_3_0,0,Провесінь (209),30755,6908,0,0
1007,31,30755_3_1,1,Суботівська (177),30755,6918,0,0
1007,31,30755_4_0,0,Провесінь (209),30755,6908,0,0
1007,31,30755_4_1,1,Суботівська (177),30755,6918,0,0
1007,31,30756_0_0,0,Провесінь (209),30756,6908,0,0
1007,31,30756_0_1,1,Суботівська (177),30756,6918,0,0
1007,31,30756_1_0,0,Провесінь (209),30756,6908,0,0
1007,31,30756_1_1,1,Суботівська (177),30756,6918,0,0
1007,31,30756_2_0,0,Провесінь (209),30756,6908,0,0
1007,31,30756_2_1,1,Суботівська (177),30756,6918,0,0
1007,31,30756_3_0,0,Провесінь (209),30756,6908,0,0
1007,31,30756_3_1,1,Суботівська (177),30756,6918,0,0
1007,31,30756_4_0,0,Провесінь (209),30756,6908,0,0
1007,31,30756_4_1,1,Суботівська (177),30756,6918,0,0
1007,31,30757_0_0,0,Провесінь (209),30757,6908,0,0
1007,31,30757_0_1,1,Суботівська (177),30757,6918,0,0
1007,31,30757_1_0,0,Провесінь (209),30757,6908,0,0
1007,31,30757_1_1,1,Суботівська (177),30757,6918,0,0
1007,31,30757_2_0,0,Провесінь (209),30757,6908,0,0
1007,31,30757_2_1,1,Суботівська (177),30757,6918,0,0
1007,31,30757_3_0,0,Провесінь (209),30757,6908,0,0
